"flatBoolConstraints","Average stack size (kbytes)","peakMem","boolVariables","method","backjumps","flatBoolVars","floatVariables","flatSetVars","Maximum resident set size (kbytes)","setVariables","evaluatedHalfReifiedConstraints","flatFloatConstraints","intVariables","File system inputs","failures","Elapsed (wall clock) time (h:mm:ss or m:ss)","problem","flatFloatVars","Signals delivered","File system outputs","evaluatedReifiedConstraints","nodes","compileTime","Average unshared data size (kbytes)","Major (requiring I/O) page faults","Involuntary context switches","propagators","Exit status","Swaps","Average total size (kbytes)","restarts","User time (seconds)","peakDepth","nogoods","Average shared text size (kbytes)","Minor (reclaiming a frame) page faults","Socket messages received","iteration","flatIntVars","Average resident set size (kbytes)","Socket messages sent","status","initTime","data_file","System time (seconds)","paths","flatTime","flatIntConstraints","eliminatedLinearConstraints","Voluntary context switches","variables","solveTime","propagations","Page size (bytes)","model","Percent of CPU this job got","Command being timed","flatSetConstraints","eliminatedImplications"
"","0","","","","","","","","9460","","","","","0","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.00","","","0","1079","0","4","","0","0","","","median-string/p1_15_20-1.dzn","0.00","","0:00:00.001150","","","25","","","","4096","median-string/median_string_dp.mzn","85%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p1_15_20-1.dzn""","",""
"","0","","","","","","","","9540","","","","","0","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","3","","0","0","0","","0.01","","","0","1080","0","5","","0","0","","","median-string/p1_15_20-1.dzn","0.00","","0:00:00.001154","","","25","","","","4096","median-string/median_string_dp.mzn","85%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p1_15_20-1.dzn""","",""
"","0","","","","","","","","9472","","","","","0","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.01","","","0","1079","0","6","","0","0","","","median-string/p1_15_20-1.dzn","0.00","","0:00:00.001162","","","25","","","","4096","median-string/median_string_dp.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p1_15_20-1.dzn""","",""
"","0","","","","","","","","9488","","","","","0","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.01","","","0","1077","0","7","","0","0","","","median-string/p1_15_20-1.dzn","0.00","","0:00:00.001150","","","25","","","","4096","median-string/median_string_dp.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p1_15_20-1.dzn""","",""
"","0","","","","","","","","9496","","","","","0","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.01","","","0","1079","0","8","","0","0","","","median-string/p1_15_20-1.dzn","0.00","","0:00:00.001147","","","25","","","","4096","median-string/median_string_dp.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p1_15_20-1.dzn""","",""
"","0","","","","","","","","9408","","","","","0","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.01","","","0","1077","0","9","","0","0","","","median-string/p1_15_20-1.dzn","0.00","","0:00:00.001146","","","25","","","","4096","median-string/median_string_dp.mzn","85%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p1_15_20-1.dzn""","",""
"","0","","","","","","","","9380","","","","","0","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","3","","0","0","0","","0.01","","","0","1078","0","10","","0","0","","","median-string/p1_15_20-1.dzn","0.00","","0:00:00.001158","","","25","","","","4096","median-string/median_string_dp.mzn","85%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p1_15_20-1.dzn""","",""
"","0","","","","","","","","9168","","","","","8","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.01","","","0","1008","0","1","","0","0","","","median-string/p2_10_8-3.dzn","0.00","","0:00:00.000263","","","27","","","","4096","median-string/median_string_dp.mzn","85%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p2_10_8-3.dzn""","",""
"","0","","","","","","","","9184","","","","","0","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.01","","","0","1010","0","2","","0","0","","","median-string/p2_10_8-3.dzn","0.00","","0:00:00.000262","","","26","","","","4096","median-string/median_string_dp.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p2_10_8-3.dzn""","",""
"","0","","","","","","","","9192","","","","","0","","0:00.01","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.01","","","0","1009","0","3","","0","0","","","median-string/p2_10_8-3.dzn","0.00","","0:00:00.000262","","","25","","","","4096","median-string/median_string_dp.mzn","94%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p2_10_8-3.dzn""","",""
"","0","","","","","","","","9168","","","","","0","","0:00.01","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.01","","","0","1008","0","4","","0","0","","","median-string/p2_10_8-3.dzn","0.00","","0:00:00.000263","","","25","","","","4096","median-string/median_string_dp.mzn","89%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p2_10_8-3.dzn""","",""
"","0","","","","","","","","9248","","","","","0","","0:00.01","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.01","","","0","1011","0","5","","0","0","","","median-string/p2_10_8-3.dzn","0.00","","0:00:00.000266","","","25","","","","4096","median-string/median_string_dp.mzn","94%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p2_10_8-3.dzn""","",""
"","0","","","","","","","","9312","","","","","0","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.01","","","0","1010","0","6","","0","0","","","median-string/p2_10_8-3.dzn","0.00","","0:00:00.000267","","","25","","","","4096","median-string/median_string_dp.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p2_10_8-3.dzn""","",""
"","0","","","","","","","","9128","","","","","0","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","3","","0","0","0","","0.00","","","0","1008","0","7","","0","0","","","median-string/p2_10_8-3.dzn","0.00","","0:00:00.000275","","","25","","","","4096","median-string/median_string_dp.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p2_10_8-3.dzn""","",""
"","0","","","","","","","","9312","","","","","0","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.01","","","0","1010","0","8","","0","0","","","median-string/p2_10_8-3.dzn","0.00","","0:00:00.000263","","","25","","","","4096","median-string/median_string_dp.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p2_10_8-3.dzn""","",""
"","0","","","","","","","","9168","","","","","0","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.01","","","0","1008","0","9","","0","0","","","median-string/p2_10_8-3.dzn","0.00","","0:00:00.000272","","","25","","","","4096","median-string/median_string_dp.mzn","85%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p2_10_8-3.dzn""","",""
"","0","","","","","","","","9228","","","","","0","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.00","","","0","1009","0","10","","0","0","","","median-string/p2_10_8-3.dzn","0.00","","0:00:00.000269","","","25","","","","4096","median-string/median_string_dp.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p2_10_8-3.dzn""","",""
"","0","","","","","","","","9320","","","","","8","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.01","","","0","1011","0","1","","0","0","","","median-string/p2_10_8-0.dzn","0.00","","0:00:00.000267","","","27","","","","4096","median-string/median_string_dp.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p2_10_8-0.dzn""","",""
"","0","","","","","","","","9152","","","","","0","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.01","","","0","1007","0","2","","0","0","","","median-string/p2_10_8-0.dzn","0.00","","0:00:00.000267","","","26","","","","4096","median-string/median_string_dp.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p2_10_8-0.dzn""","",""
"","0","","","","","","","","9008","","","","","0","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.01","","","0","1005","0","3","","0","0","","","median-string/p2_10_8-0.dzn","0.00","","0:00:00.000263","","","25","","","","4096","median-string/median_string_dp.mzn","85%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p2_10_8-0.dzn""","",""
"","0","","","","","","","","9240","","","","","0","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.01","","","0","1009","0","4","","0","0","","","median-string/p2_10_8-0.dzn","0.00","","0:00:00.000267","","","25","","","","4096","median-string/median_string_dp.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p2_10_8-0.dzn""","",""
"","0","","","","","","","","9200","","","","","0","","0:00.01","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.01","","","0","1008","0","5","","0","0","","","median-string/p2_10_8-0.dzn","0.00","","0:00:00.000269","","","25","","","","4096","median-string/median_string_dp.mzn","94%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p2_10_8-0.dzn""","",""
"","0","","","","","","","","9320","","","","","0","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.01","","","0","1010","0","6","","0","0","","","median-string/p2_10_8-0.dzn","0.00","","0:00:00.000268","","","25","","","","4096","median-string/median_string_dp.mzn","85%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p2_10_8-0.dzn""","",""
"","0","","","","","","","","9128","","","","","0","","0:00.01","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.01","","","0","1008","0","7","","0","0","","","median-string/p2_10_8-0.dzn","0.00","","0:00:00.000263","","","25","","","","4096","median-string/median_string_dp.mzn","94%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p2_10_8-0.dzn""","",""
"","0","","","","","","","","9376","","","","","0","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.01","","","0","1010","0","8","","0","0","","","median-string/p2_10_8-0.dzn","0.00","","0:00:00.000267","","","25","","","","4096","median-string/median_string_dp.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p2_10_8-0.dzn""","",""
"","0","","","","","","","","9192","","","","","0","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.01","","","0","1008","0","9","","0","0","","","median-string/p2_10_8-0.dzn","0.00","","0:00:00.000272","","","25","","","","4096","median-string/median_string_dp.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p2_10_8-0.dzn""","",""
"","0","","","","","","","","9376","","","","","0","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","3","","0","0","0","","0.01","","","0","1011","0","10","","0","0","","","median-string/p2_10_8-0.dzn","0.00","","0:00:00.000266","","","25","","","","4096","median-string/median_string_dp.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p2_10_8-0.dzn""","",""
"","0","","","","","","","","9532","","","","","8","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.01","","","0","1078","0","1","","0","0","","","median-string/p2_4_20-0.dzn","0.00","","0:00:00.001157","","","27","","","","4096","median-string/median_string_dp.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p2_4_20-0.dzn""","",""
"","0","","","","","","","","9424","","","","","0","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.01","","","0","1075","0","2","","0","0","","","median-string/p2_4_20-0.dzn","0.00","","0:00:00.001181","","","26","","","","4096","median-string/median_string_dp.mzn","85%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p2_4_20-0.dzn""","",""
"","0","","","","","","","","9520","","","","","0","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","3","","0","0","0","","0.01","","","0","1078","0","3","","0","0","","","median-string/p2_4_20-0.dzn","0.00","","0:00:00.001156","","","25","","","","4096","median-string/median_string_dp.mzn","85%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p2_4_20-0.dzn""","",""
"","0","","","","","","","","9648","","","","","0","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.01","","","0","1078","0","4","","0","0","","","median-string/p2_4_20-0.dzn","0.00","","0:00:00.001152","","","25","","","","4096","median-string/median_string_dp.mzn","85%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p2_4_20-0.dzn""","",""
"","0","","","","","","","","9576","","","","","0","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.01","","","0","1078","0","5","","0","0","","","median-string/p2_4_20-0.dzn","0.00","","0:00:00.001164","","","25","","","","4096","median-string/median_string_dp.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p2_4_20-0.dzn""","",""
"","0","","","","","","","","9572","","","","","0","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.01","","","0","1077","0","6","","0","0","","","median-string/p2_4_20-0.dzn","0.00","","0:00:00.001154","","","25","","","","4096","median-string/median_string_dp.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p2_4_20-0.dzn""","",""
"","0","","","","","","","","9400","","","","","0","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.01","","","0","1075","0","7","","0","0","","","median-string/p2_4_20-0.dzn","0.00","","0:00:00.001150","","","25","","","","4096","median-string/median_string_dp.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p2_4_20-0.dzn""","",""
"","0","","","","","","","","9596","","","","","0","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.01","","","0","1079","0","8","","0","0","","","median-string/p2_4_20-0.dzn","0.00","","0:00:00.001150","","","25","","","","4096","median-string/median_string_dp.mzn","85%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p2_4_20-0.dzn""","",""
"","0","","","","","","","","9572","","","","","0","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.01","","","0","1077","0","9","","0","0","","","median-string/p2_4_20-0.dzn","0.00","","0:00:00.001153","","","25","","","","4096","median-string/median_string_dp.mzn","85%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p2_4_20-0.dzn""","",""
"","0","","","","","","","","9468","","","","","0","","0:00.02","median-string","","0","8","","","0:00:00.026519","0","0","2","","0","0","0","","0.01","","","0","1075","0","10","","0","0","","","median-string/p2_4_20-0.dzn","0.00","","0:00:00.001231","","","25","","","","4096","median-string/median_string_dp.mzn","90%","""../build/mznasm --solver org.minizinc.mzn-fzn -c -s _temp.uzn median-string/p2_4_20-0.dzn""","",""
